Date,Open,High,Low,Close,Adj Close,Volume
2012-08-10,103.092239,104.906303,102.684425,103.387550,79.945457,145105
2012-08-13,103.317238,105.426613,103.148491,103.753174,80.228188,278687
2012-08-14,103.823486,106.031303,103.303177,105.468803,81.554810,292070
2012-08-16,104.681305,104.821930,102.684425,103.176613,80.599098,133084
2012-08-17,104.062553,104.118805,100.968803,101.404739,79.214966,120095
2012-08-21,101.812553,104.287552,100.842239,104.020363,81.258224,120163
2012-08-22,104.484428,104.484428,102.768799,103.275047,80.675972,71999
2012-08-23,103.275047,104.062553,100.125053,102.839111,80.335442,118904
2012-08-24,102.656303,103.443802,102.093803,103.190674,80.610077,118239
2012-08-27,103.443802,104.203178,102.375053,102.670364,80.203613,201983
2012-08-28,102.670364,104.034424,102.585991,102.909424,80.390366,191569
2012-08-29,103.781303,103.781303,101.981300,102.600052,80.148705,96814
2012-08-30,102.614113,102.614113,99.759422,100.223488,78.292198,144519
2012-08-31,99.689110,100.856300,98.578171,98.887550,77.248581,650321
2012-09-03,99.028175,100.968803,97.706299,98.353172,76.831139,103093
2012-09-04,98.353172,101.250053,97.157860,100.912552,78.830475,456348
2012-09-05,100.687553,101.728172,99.000046,99.759422,77.929695,480575
2012-09-06,99.759422,101.953178,99.379738,101.404739,79.214966,79306
2012-09-07,101.798485,103.457863,99.942238,102.417236,80.005882,112906
2012-09-08,null,null,null,null,null,null
2012-09-10,101.910988,103.500053,101.165672,103.162552,80.588097,173507
2012-09-11,103.218803,105.595367,103.106300,104.878174,81.928322,140824
2012-09-12,104.625053,105.468803,102.628174,103.134422,80.566139,113802
2012-09-13,104.625053,105.440674,103.359428,103.809425,81.093445,76604
2012-09-14,107.704742,110.545364,104.906303,105.243805,82.213905,663957
2012-09-17,106.298492,107.718803,105.609428,105.904739,82.730240,160657
2012-09-18,106.031303,109.392242,105.468803,109.096931,85.223915,180003
2012-09-20,108.000053,108.000053,104.400055,105.482864,82.400681,156803
2012-09-21,105.187553,109.546928,104.625053,108.576614,84.817459,343466
2012-09-24,108.562553,108.562553,106.312553,107.845367,84.246201,454293
2012-09-25,108.000053,109.125053,107.521927,107.845367,84.246201,145287
2012-09-26,107.718803,109.757866,107.156303,108.421928,84.696609,271018
2012-09-27,108.843803,109.406303,107.170364,107.971931,84.345070,174215
2012-09-28,107.732864,109.265678,107.437553,107.732864,84.158333,80707
2012-10-01,107.437553,108.900055,107.310989,107.676613,84.114388,88476
2012-10-03,107.521927,108.703178,107.170364,108.295364,84.597763,91431
2012-10-04,108.281303,110.812553,108.182869,110.207870,86.091743,315494
2012-10-05,109.406303,111.375053,108.984428,110.348495,86.201599,518488
2012-10-08,110.953178,111.093803,108.801613,110.221931,86.102737,109461
2012-10-09,110.235992,110.728180,106.621925,107.170364,83.718941,178033
2012-10-10,106.678177,107.437553,105.060989,105.623489,82.510544,294520
